"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1996,83195,38003,,21.758
"afg",1996,17481800,895,36.6,148.6
"ago",1996,13424813,3091,57.8,224
"aia",1996,10063,,,
"akr_a_dhe",1996,14737,,,
"ala",1996,25301,,,
"alb",1996,3092034,4326,37.3,31.8
"and",1996,64291,27180,,5.7
"ant",1996,188037,,,
"are",1996,2467726,106923,45.1,12.6
"arg",1996,35419683,11150,49.5,22.7
"arm",1996,3173425,2333,44.4,36.7
"asm",1996,53926,,,
"atg",1996,70245,17830,,18.8
"aus",1996,18318340,31145,31.7,6.8
"aut",1996,8000453,34237,27.2,6.4
"aze",1996,7852287,3329,35.2,92.1
"bdi",1996,6333415,758,39.4,167.7
"bel",1996,10185077,33217,28.2,7.1
"ben",1996,6176318,1414,36.5,156.2
"bfa",1996,10372809,938,39.5,197
"bgd",1996,120987124,1457,33.5,108.6
"bgr",1996,8274662,8659,24,23.2
"bhr",1996,579855,43781,35,16.6
"bhs",1996,283792,22758,,17.8
"bih",1996,3810649,3771,31,12.5
"blr",1996,10126941,5441,24.9,18
"blz",1996,213674,6137,,28.8
"bmu",1996,62989,42817,,
"bol",1996,7717445,4152,53,97.5
"bra",1996,165303155,11178,59.9,43.6
"brb",1996,265940,12783,,15.4
"brn",1996,302449,78661,,10.3
"btn",1996,512377,3072,46.9,99.8
"bwa",1996,1611827,9121,57.3,63.2
"caf",1996,3417163,827,50.5,177
"can",1996,29590952,32290,29.7,6.7
"cck",1996,602,,,
"chanisl",1996,144832,,,14.505
"che",1996,7059633,44809,27.7,6.1
"cheslo",1996,15684716,,,
"chl",1996,14396020,13498,54.9,12.5
"chn",1996,1238234851,2775,35.7,45.6
"civ",1996,14852193,3103,37.5,148.3
"cmr",1996,14317191,2233,44.6,152.2
"cod",1996,43424997,698,44,174.1
"cog",1996,2795903,4782,45.7,111.9
"cok",1996,18244,,,20.9
"col",1996,38049040,8664,56.9,28.9
"com",1996,492979,1413,51.1,105.6
"cpv",1996,399508,2568,50.2,53.5
"cri",1996,3596733,8357,46.5,15
"cub",1996,10955372,9871,36.8,10.5
"cxr",1996,2234,,,
"cym",1996,33535,56861,,
"cyp",1996,873246,26450,27,8.5
"cze",1996,10326682,19934,25.7,9.2
"deu",1996,81870772,34008,26,6.2
"deu_east",1996,16048122,,,
"deu_west",1996,64443649,,,
"dji",1996,673202,2181,43.5,108.5
"dma",1996,71146,7359,,16.3
"dnk",1996,5254383,37521,21.6,6.2
"dom",1996,8029114,6514,47.4,47.3
"dza",1996,29411839,9375,36.8,41.8
"ecu",1996,11683480,7781,50.5,41.6
"egy",1996,63595629,6774,30.1,60.4
"eri",1996,3202598,1542,47.5,110.8
"eri_a_eth",1996,62205551,,,
"esh",1996,260803,,,93.143
"esp",1996,39878881,26270,31.7,7.7
"est",1996,1417786,11245,36.6,14.8
"eth",1996,59076414,630,37.5,168.3
"fin",1996,5126021,28210,22.4,4.9
"fji",1996,784479,6291,45.6,25.8
"flk",1996,2541,,,
"fra",1996,58443318,31141,27.7,6.1
"fro",1996,44081,,,
"fsm",1996,108342,3063,,55.9
"gab",1996,1114879,19933,48.3,87
"gbg",1996,62954,,,
"gbm",1996,72899,,,
"gbr",1996,58079322,28998,33.8,7
"geo",1996,4989723,2621,37.1,43
"gha",1996,17169214,2110,41.1,111.6
"gib",1996,27284,,,
"gin",1996,8124799,1061,38.6,199
"glp",1996,412324,,,13.764
"gmb",1996,1095839,1439,49.5,137.4
"gnb",1996,1207006,1781,40.9,200.1
"gnq",1996,463844,2907,50.5,167.6
"grc",1996,10725634,21905,34.9,9.7
"grd",1996,100796,7785,,17.9
"grl",1996,55832,17372,,
"gtm",1996,10612300,5873,57.4,60.4
"guf",1996,141776,,,21.029
"gum",1996,148060,,,21.221
"guy",1996,730193,4872,44,51.4
"hkg",1996,6267295,32272,,5.568
"hnd",1996,5724587,3385,55.7,44.4
"hos",1996,782,,,
"hrv",1996,4574853,13797,,9.6
"hti",1996,7965548,1710,55.4,120.7
"hun",1996,10334876,15126,29.4,13.1
"idn",1996,199926615,6478,31.3,63.6
"ind",1996,979290432,2186,47.8,105.3
"irl",1996,3673553,29695,35.6,7.3
"irn",1996,61306632,11043,46.5,43.2
"irq",1996,20855408,6834,39.4,48.2
"isl",1996,270089,28839,,5
"isr",1996,5486219,23240,34.7,8.2
"ita",1996,57091906,33143,33,7
"jam",1996,2512340,8531,40.5,25.1
"jey",1996,86856,,,
"jor",1996,4448113,7443,38.8,30.7
"jpn",1996,124794817,31958,32.1,5.5
"kaz",1996,15704673,8243,35.3,51.8
"ken",1996,28116027,2227,46.1,107.4
"kgz",1996,4656894,1790,34.2,58.9
"khm",1996,11022162,1117,43.6,122.6
