"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1970,59065,6382,,
"afg",1970,11121097,1174,29.7,307.8
"ago",1970,6300969,5397,52.5,262.288616379
"aia",1970,6400,,,
"akr_a_dhe",1970,12273,,,
"ala",1970,20744,,,
"alb",1970,2150602,3712,25.9,107.983700275
"and",1970,24279,33216,,
"ant",1970,159058,,,
"are",1970,235434,42822,45.1,98.4
"arg",1970,23973062,9951,35.3,72.4
"arm",1970,2518408,3533,49,70.4688160857
"asm",1970,27292,,,
"atg",1970,65369,5807,,55.8737723598
"aus",1970,12904760,19719,31.8,21.4
"aut",1970,7509746,17865,47.5,29
"aze",1970,5178160,7285,35.3,75.1120483271
"bdi",1970,3457113,782,37.3,247.6
"bel",1970,9664320,18903,37.7,24
"ben",1970,2907769,1205,44.6,265.5
"bfa",1970,5624597,790,37.9,319.1
"bgd",1970,65048701,1226,29,224.1
"bgr",1970,8494765,7971,21.4,38.9
"bhr",1970,213102,31232,35,76.8
"bhs",1970,169356,21210,,30.6
"bih",1970,3745637,2500,36.4,77.6469693077
"blr",1970,9039436,5461,23,27.88
"blz",1970,122179,2509,,97.3
"bmu",1970,52286,31940,,
"bol",1970,4505774,3678,54.9,231.3
"bra",1970,95982453,5930,57.8,133.7
"brb",1970,238847,9013,,48.1
"brn",1970,129729,74132,,64.5478333333
"btn",1970,291457,1067,47,271.5
"bwa",1970,693021,1567,48.3,127.7
"caf",1970,1828710,1358,51.5,222.3
"can",1970,21439200,19842,33.8,22
"cck",1970,424,,,
"chanisl",1970,121196,,,
"che",1970,6169357,36582,41.1,18.4
"cheslo",1970,14328226,,,
"chl",1970,9561868,7382,47.4,79.6
"chn",1970,808510713,848,27.9,113.3
"civ",1970,5241914,3798,47,240.6
"cmr",1970,6770967,2169,47.2,212.8
"cod",1970,20009902,2094,44.2,248.1
"cog",1970,1335090,3348,41.1,143.1
"cok",1970,21406,,,51.7
"col",1970,22061214,4325,51.9,97.6
"com",1970,228443,1425,50.3,227.1
"cpv",1970,270197,942,48.7,164.3
"cri",1970,1848873,5723,44.7,76.4
"cub",1970,8715123,8918,36.6,43.1
"cxr",1970,1072,,,
"cym",1970,9144,24381,,
"cyp",1970,613619,8344,34.5,35.97
"cze",1970,9811291,15038,24.7,25.2174042261
"deu",1970,78366605,21218,27.1,25.7
"deu_east",1970,17078326,,,
"deu_west",1970,60263372,,,
"dji",1970,159667,4357,41.1,186.951486877
"dma",1970,71076,2686,,63.9
"dnk",1970,4930118,21990,29.3,16.6
"dom",1970,4503114,3234,45,121.8
"dza",1970,14550033,7227,40.1,242.2
"ecu",1970,6072520,5723,38,138
"egy",1970,34808599,3055,43.4,242.9
"eri",1970,1805480,1037,47.5,221.398358137
"eri_a_eth",1970,31635451,,,
"esh",1970,76875,,,
"esp",1970,33923240,12233,34.6,29.2
"est",1970,1360236,9721,27.1,27.16
"eth",1970,28414999,778,45.4,241.1
"fin",1970,4606740,16245,30.5,16.1
"fji",1970,520529,4384,47.6,55.3
"flk",1970,1991,,,
"fra",1970,50843830,18185,44.7,18.2
"fro",1970,38587,,,
"fsm",1970,61433,1738,,92.2331522688
"gab",1970,590119,4656,64.5,185.032562556
"gbg",1970,53248,,,
"gbm",1970,56712,,,
"gbr",1970,55611401,16933,28.9,21
"geo",1970,4707327,5212,35.9,75.768885381
"gha",1970,8596977,2455,44.2,201.9
"gib",1970,24661,,,
"gin",1970,4215442,966,48,327.2
"glp",1970,319329,,,
"gmb",1970,447283,1478,45.5,302.6
"gnb",1970,711828,1756,48.5,265.52587821
"gnq",1970,290905,1193,50.5,239.177524157
"grc",1970,8778676,12366,41.8,37.5
"grd",1970,94430,2658,,84.3127616279
"grl",1970,46075,9961,,
"gtm",1970,5423384,4606,46.9,174.1
"guf",1970,47929,,,
"gum",1970,83880,,,
"guy",1970,695561,3905,45.1,73.9
"hkg",1970,3958197,8596,,
"hnd",1970,2691309,2771,61.9,147.9
"hos",1970,648,,,
"hrv",1970,4423073,11777,,39.5529862635
"hti",1970,4708639,1970,51.2,245.1
"hun",1970,10345553,12917,27,42.7
"idn",1970,114834781,2082,44,165.6
"ind",1970,553943226,1170,39.8,213.3
"irl",1970,2947339,11551,38.5,22.2
"irn",1970,28514011,10467,29.7,202.231100285
"irq",1970,9917982,7555,45.4,115
"isl",1970,204392,14937,,15.8
"isr",1970,2849623,11062,37.5,29.430742268
"ita",1970,53522670,16450,39,33.6
"jam",1970,1873353,7880,33,57.8
"jey",1970,69012,,,
"jor",1970,1654769,4478,39,90.1
"jpn",1970,103707537,14203,34.9,17.5
"kaz",1970,13109992,11864,33.4,87.5175508249
"ken",1970,11252466,1948,46.7,147.4
"kgz",1970,2964499,3377,33.9,122.690156676
"khm",1970,7022185,1643,41.8,225.637135922
"kir",1970,51181,3136,,140
"kna",1970,44882,4287,,69.4
"kor",1970,31437141,2142,34,52.8
"korea_union",1970,46133084,,,
"kos",1970,1460132,,,
"kwt",1970,750184,54023,39.3,70.9
"lao",1970,2686025,1346,33.7,226.196183906
"lbn",1970,2297403,11978,55.1,62.7
"lbr",1970,1419728,1486,42.7,286.3
"lby",1970,2114264,67491,38.8,137.8
