"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1950,38066,3897,,
"afg",1950,7752118,1035,33.5,439.557308894
"ago",1950,4354882,3125,48.5,404.924246767
"aia",1950,5121,,,
"akr_a_dhe",1950,10661,,,
"ala",1950,21649,,,
"alb",1950,1263171,1883,23.4,165.17110838
"and",1950,6197,6984,,
"ant",1950,112188,,,
"are",1950,69590,1225,45.1,273.401077375
"arg",1950,17150335,7540,41.2,93.5329604366
"arm",1950,1353506,1862,43,109.6
"asm",1950,18937,,,
"atg",1950,46301,3544,,130.466828449
"aus",1950,8177344,12073,37.9,31.6
"aut",1950,6936445,6919,37.7,75.32
"aze",1950,2895997,3638,40.1,143.119434944
"bdi",1950,2308923,505,42.5,305.705616569
"bel",1950,8628489,10309,37.7,59.32
"ben",1950,2255221,1248,40.4,348.2
"bfa",1950,4284457,524,38.2,389.7
"bgd",1950,37894680,1027,37.4,353.3
"bgr",1950,7250999,2761,24.4,148.18
"bhr",1950,115614,16007,35,305.948686831
"bhs",1950,79088,10324,,128.25
"bih",1950,2661293,1284,44.8,183.908265571
"blr",1950,7745003,2819,34,91.0589886597
"blz",1950,68918,1865,,160.965464516
"bmu",1950,37260,11954,,
"bol",1950,3089649,3216,35.6,308.265004268
"bra",1950,53974726,3030,37.6,228.534386188
"brb",1950,210995,2996,,197.232813842
"brn",1950,48001,54271,,146.749517241
"btn",1950,176795,849,47.1,406.806670073
"bwa",1950,412533,835,42.8,251.743140647
"caf",1950,1326653,1218,45.2,381.221696716
"can",1950,13736997,12022,36.3,48.7
"cck",1950,324,,,
"chanisl",1950,102235,,,
"che",1950,4668088,20209,40.6,38.5
"cheslo",1950,12419812,,,
"chl",1950,6142899,5196,50,238.668282287
"chn",1950,544112923,535,55.8,317.13
"civ",1950,2630131,2067,38.1,367.884433919
"cmr",1950,4466498,1442,39.4,381.114730897
"cod",1950,12183661,1562,44.3,291.174537248
"cog",1950,807726,1842,37.5,283.969371518
"cok",1950,15079,,,
"col",1950,12340899,3177,51.6,194.437925405
"com",1950,156334,807,36.3,286.057950928
"cpv",1950,178066,779,47.6,218.013178551
"cri",1950,959489,2948,49.1,148.9285
"cub",1950,5919997,8630,36.5,44.11
"cxr",1950,609,,,
"cym",1950,6413,10051,,
"cyp",1950,494014,3745,40,86.18
"cze",1950,8902619,8110,40.3,85.3799086763
"deu",1950,69786246,7251,46.6,61.168962444
"deu_east",1950,18294218,,,
"deu_west",1950,49939522,,,
"dji",1950,62001,3151,40.7,283.50633121
"dma",1950,51101,2151,,
"dnk",1950,4268270,12025,36.9,34.1
"dom",1950,2364650,2058,40.1,155.5
"dza",1950,8872247,3980,40.2,292.12755807
"ecu",1950,3470162,3416,40.4,243.507857873
"egy",1950,20897237,1736,39.6,369.686476568
"eri",1950,1142150,789,47.5,335.383151224
"eri_a_eth",1950,21589671,,,
"esh",1950,13766,,,
"esp",1950,28069737,3993,35.3,115.5
"est",1950,1100998,4926,34.6,91.0557902781
"eth",1950,18128034,579,42.3,357.047905433
"fin",1950,4008299,7198,34.7,50.96
"fji",1950,288993,2729,41.3,135.7
"flk",1950,2261,,,
"fra",1950,41879607,7914,57.9,57.1
"fro",1950,31504,,,
"fsm",1950,32000,1165,,167.254298429
"gab",1950,473300,658,41.4,327.778561093
"gbg",1950,45312,,,
"gbm",1950,55253,,,
"gbr",1950,50616012,11135,30.5,36.6
"geo",1950,3527004,2349,42,124.511877753
"gha",1950,4980878,1682,41.1,256.7
"gib",1950,20498,,,
"gin",1950,3093651,615,41.5,363.1
"glp",1950,209999,,,
"gmb",1950,271372,991,46.2,401.33858055
"gnb",1950,535429,835,37.7,282.215695756
"gnq",1950,225536,488,50.5,350.36484959
"grc",1950,7566002,3811,34.1,44.0455655259
"grd",1950,76676,1679,,158.349767442
"grl",1950,22998,3344,,
"gtm",1950,3146073,3131,45.8,279.897482789
"guf",1950,25479,,,
"gum",1950,59650,,,
"guy",1950,406562,4314,41.9,157.7
"hkg",1950,1973998,3381,,
"hnd",1950,1487235,2407,41.9,269.962601405
"hos",1950,905,,,
"hrv",1950,3850295,4871,,117.797416477
"hti",1950,3221277,2281,41.5,339.248129932
"hun",1950,9337723,5893,26.5,116.284673236
"idn",1950,69543319,1443,54,298.112260557
"ind",1950,376325205,908,35.2,267.716239677
"irl",1950,2913093,6241,42.8,54.2
"irn",1950,17119263,3968,46.5,307.383026939
"irq",1950,5719191,3001,60.5,364.3
"isl",1950,142656,8670,,30.7
