"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1973,60239,8084,,
"afg",1973,12022514,1137,31.1,290.8
"ago",1973,6750215,5831,53.2,253.493170658
"aia",1973,6554,,,
"akr_a_dhe",1973,12535,,,
"ala",1973,21280,,,
"alb",1973,2305999,4174,26.3,101.313868869
"and",1973,28231,34892,,
"ant",1973,163769,,,
"are",1973,382823,60948,45.1,72.8
"arg",1973,25213388,10419,35.8,68.8
"arm",1973,2705584,3832,49.9,78.658515447
"asm",1973,29014,,,
"atg",1973,67972,6770,,49.4422460973
"aus",1973,13552190,21185,31.2,19.4
"aut",1973,7598925,20602,37.7,26.8
"aze",1973,5496061,7952,34.6,74.3903661716
"bdi",1973,3582952,806,36.5,247.1
"bel",1973,9734412,21700,29,20.8
"ben",1973,3110074,1248,44.2,253.4
"bfa",1973,5930487,774,40.2,307.9
"bgd",1973,68658472,971,35.1,220.7
"bgr",1973,8644419,8824,19.2,35.6
"bhr",1973,239860,35688,35,56.9
"bhs",1973,181489,20957,,32.1
"bih",1973,3885229,2803,35.1,61.5755691098
"blr",1973,9245514,5929,23.2,23.06
"blz",1973,129294,2911,,86.3
"bmu",1973,53980,33263,,
"bol",1973,4798510,3988,47.4,212.8
"bra",1973,103320787,7904,55.7,122.7
"brb",1973,242980,9277,,41.1
"brn",1973,148067,86923,,52.13321561
"btn",1973,324465,1011,47,249.5
"bwa",1973,765177,2722,50.7,113.1
"caf",1973,1937383,1256,52.8,207.1
"can",1973,22488744,22797,28.5,19
"cck",1973,442,,,
"chanisl",1973,124728,,,
"che",1973,6311468,39412,39.3,15.8
"cheslo",1973,14554245,,,
"chl",1973,10087377,7123,49.6,74.6
"chn",1973,869474823,894,29.2,96.5
"civ",1973,6021405,4029,46.1,217.6
"cmr",1973,7327874,2224,45.2,194
"cod",1973,21690604,2253,44.1,237.7
"cog",1973,1464052,4082,41.6,132.2
"cok",1973,21177,,,42.3
"col",1973,23674505,4952,49.5,86.7
"com",1973,242875,1522,50.4,212.4
"cpv",1973,273211,788,48.9,127.6
"cri",1973,1995744,6597,46.8,57.8
"cub",1973,9176051,10439,36.6,32.4
"cxr",1973,1167,,,
"cym",1973,10785,26809,,
"cyp",1973,635109,10394,33.7,31.6630510129
"cze",1973,9936604,16382,23.4,24.3536037773
"deu",1973,78732884,23461,26.3,23.1
"deu_east",1973,16895223,,,
"deu_west",1973,61808548,,,
"dji",1973,190536,4602,41.1,180.514984501
"dma",1973,71745,3280,,45.5
"dnk",1973,5015766,24318,24.3,13.9
"dom",1973,4889437,4172,44.6,111.8
"dza",1973,15804428,7581,40.1,223.4
"ecu",1973,6611916,6580,39.6,126
"egy",1973,37046807,3095,41.2,229.7
"eri",1973,1958444,1061,47.5,215.536168987
"eri_a_eth",1973,33798816,,,
"esh",1973,70407,,,
"esp",1973,35104633,14908,33.6,23.1
"est",1973,1398497,10573,26,24.33
"eth",1973,31028728,799,43.6,241
"fin",1973,4668813,18804,23,13.8
"fji",1973,554109,5287,46.1,54.2
"flk",1973,1946,,,
"fra",1973,52214014,20486,31.2,15.9
"fro",1973,39731,,,
"fsm",1973,62289,2377,,81.2371218747
"gab",1973,624625,8349,59.6,159.915959451
"gbg",1973,53812,,,
"gbm",1973,59326,,,
"gbr",1973,56039166,19043,25.3,19.4
"geo",1973,4832510,5727,35,71.3823550492
"gha",1973,9350111,2458,47.8,195.3
"gib",1973,25121,,,
"gin",1973,4319502,1003,46.1,317.5
"glp",1973,325601,,,
"gmb",1973,489860,1684,45.4,283.5
"gnb",1973,751512,1770,50.2,259.335923148
"gnq",1973,262399,971,50.5,229.330800915
"grc",1973,8897126,15373,42.8,33.2
"grd",1973,93629,3354,,77.4093449612
"grl",1973,48740,12088,,
"gtm",1973,5901980,5242,43.2,159
"guf",1973,52883,,,
"gum",1973,89463,,,
"guy",1973,720919,3883,46.1,73.2
"hkg",1973,4147596,10755,,
"hnd",1973,2928190,2803,60.6,131.2
"hos",1973,685,,,
"hrv",1973,4469035,13674,,33.5236688716
"hti",1973,4960655,2204,50.4,229.4
"hun",1973,10454502,14420,26.2,42.2
"idn",1973,124242299,2637,35.6,150.1
"ind",1973,593451889,1151,40.2,202.2
"irl",1973,3076273,12834,36.4,21.1
"irn",1973,30903565,13782,46.7,170.2
"irq",1973,10951169,8648,43,99.8
"isl",1973,212731,18360,,14
"isr",1973,3137029,13110,33.3,29.0971649485
"ita",1973,54623207,18390,37,27.6
"jam",1973,1960043,8398,33.1,51.2
"jey",1973,70972,,,
"jor",1973,1873548,4462,38.8,77.7
"jpn",1973,108085729,16731,38.8,14.9
"kaz",1973,13751019,12914,32.5,80.8
"ken",1973,12529810,2059,51.3,136.3
"kgz",1973,3169771,3579,33.4,116.254813806
"khm",1973,7478147,1161,41.2,273.011698051
"kir",1973,53605,3913,,129.8
"kna",1973,44314,5034,,63.1
"kor",1973,33435268,3326,37.1,35.8
"korea_union",1973,49237857,,,
"kos",1973,1498920,,,
"kwt",1973,926817,59388,39.3,58.4
"lao",1973,2916148,1380,33.1,219.311713989
"lbn",1973,2480426,14597,54.2,60.5
"lbr",1973,1538882,1510,42.3,271.3
"lby",1973,2409101,50828,38.8,109.9
"lca",1973,107461,3448,,56.5
"lie",1973,22562,,,
"lka",1973,13253063,2039,36.4,67.1
"lso",1973,1098033,949,55.1,163.9
"ltu",1973,3237597,14749,27.9,23.5
"lux",1973,348173,33777,27.3,18.8
"lva",1973,2424149,8376,28.3,23.3
"mac",1973,252845,17630,,
"mar",1973,17097003,2530,44.8,176.1
"mco",1973,24440,30259,,
"mda",1973,3747925,5656,19.2,61.3
"mdg",1973,7152391,2346,46.9,158.2
"mdv",1973,127717,1439,,227.9
"mex",1973,57283361,9694,59.8,97.7
"mhl",1973,23440,2329,,80.4
"mkd",1973,1768996,7235,34.4,99.0228971967
"mli",1973,6256192,839,42.9,384
"mlt",1973,305398,5574,,23.8
"mmr",1973,29209686,1409,44.3,167.1
"mne",1973,537764,11943,35.7,45.5027630597
"mng",1973,1397305,1854,38.6,192.599499369
"mnp",1973,14605,,,
"moz",1973,9901052,759,50.2,270
"mrt",1973,1253839,2739,49.7,189.3
"msr",1973,11689,,,
"mtq",1973,327897,,,
"mus",1973,865173,3797,39.1,76.9
"mwi",1973,4996861,616,43.6,322.7
"mys",1973,11741849,5000,51.7,47.8
"myt",1973,41958,,,
"nam",1973,855965,6136,54.4,98.4
"ncl",1973,119154,,,
"ner",1973,4887484,1077,42.3,337
"nfk",1973,1806,,,
"nga",1973,60285453,4042,44.4,260.4
"nic",1973,2629503,6249,43.7,157.1
"niu",1973,4454,,,
"nld",1973,13369326,22010,29.6,14.1
"nor",1973,3959705,25278,24.5,14.3
"npl",1973,12753028,982,51.1,250.8
"nru",1973,6862,58928,,
"nzl",1973,2989985,21342,30,19.4
"omn",1973,806989,16951,40.9,190.8
"pak",1973,63062204,1765,33.4,177.7
"pan",1973,1653257,7076,55.5,58.6
"pcn",1973,77,,,
"per",1973,14447649,7016,45.7,149.5
"phl",1973,39026082,3494,49.7,82.3
"plw",1973,12045,35341,,
"png",1973,2652586,1982,49.3,131.2
"pol",1973,33597810,10504,26.8,30.4
"pri",1973,2833147,17507,,
"prk",1973,15603001,1751,46.9,63.7783081221
"prt",1973,8923928,13148,40.1,52.6
"pry",1973,2659084,3785,50,75.1
"pse",1973,1227160,1592,40.2,117.995604087
"pyf",1973,122355,,,
"qat",1973,142111,165564,43.7,53.9
"reu",1973,478911,,,
"rou",1973,21233593,11648,19.2,55.2
"rus",1973,132254362,16236,23.7,39.2
"rwa",1973,4102336,663,47.4,231.9
"sau",1973,6697486,56842,42.4,150.9
"scg",1973,8921065,,,
"scg_ex_kos",1973,7085418,,,
"sdn",1973,11283574,1785,36.5,150.8
"sen",1973,4625377,1876,43.6,271.1
"sgp",1973,2191924,13889,39.1,22
"shn",1973,5076,,,
"sjm",1973,2421,,,
"slb",1973,179354,892,46.5,85.2
"sle",1973,2656380,1563,60.8,318.4
"slv",1973,3958616,5119,50.5,145.5
"smr",1973,19467,25868,,
"som",1973,3526527,1092,41.7,215.639098562
"spm",1973,5736,,,
"srb",1973,8337076,11721,35.1,49.1888041197
"ssd",1973,3917450,1983,36.48,319.2
"stbar",1973,2471,,,
"stmar",1973,21417,,,
"stp",1973,79026,2272,,88.5
"sur",1973,368342,10239,44.3,64.2433640688
"svk",1973,4651493,11945,24.4,30.2763714959
"svn",1973,1709974,14555,24.5,23.0933423964
"swe",1973,8146472,23232,19.7,11.6
